subject	body	cluster_id
Weekly Report of 3/15/02	California: California Infrastructure. FERC staff made a presentation at the March 13th meeting indicating that in-state capacity is insufficient to meet peak power demand. Staff indicated that only two favorable factors beyond the state's control that have changed since the power blackouts of a year ago: the economy and the weather. With recession, energy demand is down and therefore prices are near a five-year low. Heavy snowpack in the Pacific Northwest/California areas will provide sufficient hydropower for the upcoming summer peak periods. Staff was critical of the lack of effort made to build additional power plants to accommodate California requirements. RP00-336 El Paso Capacity. FERC staff concluded that El Paso's firm service is no longer reliable due to the Full Requirement customers growth and impact on available receipt points/capacity. Staff recommended that FR customers be converted to Contract Demand and that technical conference be scheduled.	0
October 2001 FERC California Report - Preliminary Ready for Review	Here are the preliminary reports ready for your review. I have not had a great deal of time to thoroughly review the data, so please review for accuracy. TK - Please update the daily rates for contract 27495 (Astra) and verify the rates in blue. I will be out of the office until Wednesday 11/28/01. Therefore, please provide updates/comments by COB 11/27/01 so I can incorporate and forward to Omaha for filing with the FERC.	0
TW Business Objects Report	I wanted to let you know that I sent you the TW Daily Balance report in Business Objects this afternoon. When you get a chance, will you retrieve it and try to refresh it, please? It may take a couple of minutes to refresh, so don't worry if it seems to be taking a long time. By having the report yourself, we can start working on automating your imbalance monitoring process, or at the very least, we may be able to come up with a way to make the estimated imbalance on the report more accurate, as Tracy and Dan requested. Let me know how it goes. Thanks.	0
Weekly Reports	Please click below for access to the weekly reports. Click on whichever report you are interested in and you should be able to view both reports. Remember to refresh your browser. http://gpgdomino.ots.enron.com/QuickPlace/ferc/Main.nsf/h_Toc/A275772365A239B286256A3F006CB023?OpenDocument For those preferring a word document, the Weekly Regulatory and Legislative Affairs Report is attached.	0
SoCal Gas CPUC Proceeding	Attached is a draft of the letter that we propose to send to the CPUC regarding the AL2837 proceeding in which SoCal Gas is proposing changes to its "windowing" criteria. Your comments would be greatly appreciated. We need to file this tomorrow, so please communicate any comments to me by the close of business today, if possible. Thanks.	0
ROCKY MOUNTAIN 2nd QUARTER PRODUCTION REPORT	RE: ROCKY MOUNTAIN 2nd QUARTER PRODUCTION REPORT Lippman Consulting, Inc. has just completed the Rocky Mountain 2nd Quarter of 2001 Production Report. This report contains historical volumes for each of the 11 producing basins contained in the Rocky Mountain Region. This report contains over 25 pages of text and graphs depicting various statistics, Drilling programs by operator, number of wells first delivered in each basin, rig activities as well as monthly gas production volumes are fully illustrated. Production volumes are reported both annually and quarterly. The cost for the report is $300 per quarter when order on an annual subscription or you can order on a one time basis for $450. If you would like additional information or to order this report or any other report, please feel free to contact me by e-mail at Lippmanc@AOL.com or phone at 915-581-1668. George Lippman,	0
Transwestern Response To CPUC Protest/ Docket No. RP97-288-017	Attached is a revised version of TW's response to the CPUC's protest. This version reflects comments received from Teb, Mary Kay, Greg and Maria. I apologize that the attachment is not red-lined. I'm having computer problems and have not been able to generate a red-lined version that accurately tracks the changes.	0
FW: Transwestern Advice Protest	Here's a revised draft of the letter to the CPUC re SoCal Gas' "windowing" proposal. This incorporates the comments of Lindy and Terry and also some editorial changes. We need to file this tomorrow, so I would appreciate receiving any comments by 10 a.m. tomorrow. Thanks. -----Original Message----- From: Dan Douglass [mailto:douglass@energyattorney.com] Sent: Tuesday, November 20, 2001 4:48 PM To: Rapp, Bill Subject: Transwestern Advice Protest Bill, attached is a third draft which contains the revisions we just discussed. Let me know tomorrow if it is acceptable, as well as whether TW wants to cc the Commissioners. Thanks! Dan	0
FW: Transwestern Advice Comments -- SoCalGas Advice 2837-A	Attached is the final version of Transwestern's advice comments, which has been submitted to the CPUC. -----Original Message----- From: Dan Douglass [mailto:douglass@energyattorney.com] Sent: Wednesday, November 21, 2001 12:33 PM To: Kevin Coughlan; Paul Clanon Cc: snewsom@sempra.com; rswanson@sempra.com Subject: Transwestern Advice Comments -- SoCalGas Advice 2837-A Attached for your information is a copy of the comments of Transwestern Pipeline Company on Southern California Gas Company's November 1, 2001 Advice Letter 2837-A. I hope that you and all your families have a very Happy Thanksgiving! Dan	0
Planning Weekly Report	Attached is the ETS Facility Planning weekly report for the period November 15-21, 2001 Please call with any questions. Morgan Gottsponer 713-854-5048	0
Data Request for Tariff Filing (OBA's)	Here is the information that was requested from our last meeting on Oct. 31, 2001. The last page of the report has the summary of the whole report. If you have questions, please respond. When is the next meeting? Thank you. Terry Kowalke	1
Update to Merger Q&A	We've updated the Merger Q&A document on our Enron Updates site ( <http://home.enron.com/updates/mergerQA.html>), as a result of the many questions you've had concerning the merger between Enron and Dynegy. Questions addressed include those about Enron stock options, benefits and immigration status. Please stay tuned for additional updates.	2
ETS and Corporate Change Control	The following items were presented in last week's change control meetings.... Nov. 29 Shared Folder Move "Common" located on GTA\SYS2\ will be moved to GTHOU-DV01\data1\Transfer. In an effort to migrate the remaining GTA Common folders from the old GTA server to our current Windows 2000 server, GTHOU-DV01\Common, we are asking you to do the following: ? Review the folders on gphou-nwgway1\gta2\Common. ? Identify the folders you are currently using. ? Reply back with a list. ? Only the folders identified on the reply back will be moved! Dec. 1-2 Between 11:00 p.m. and 4:00 a.m., ENW will be upgrading ORACLE on EDI_QA to version 8.1.7. ETS Solution Center - Houston, at 713-345-4745 ETS Solution Center - Omaha, at 402-398-7454	0
RE: NEW GREAT LAKES PIPELINE REPORT	Lippman Consulting, Inc. is proud to announce that it has started publishing a monthly Great Lakes Pipeline Report. This report will provide our clients with up to date information on the 2 Bcf/d capacity system that is a vital link to Canadian supplies. The report will detail the supply movements east from Emerson through the Great Lakes system till it reaches delivery back into Canada at St. Clair. The cost for the report is $110 per month on an annual subscription basis or the report can be purchased on a quarterly basis for $220. If you would like additional information on this report or on any of our other products, please feel free to contact me by e-mail at Lippmanc@AOL.com or phone at 915-581-1668.	0
WSCC Power AZNMNV.xls	attached is the info for JP Morgan. Let me know if you have questions. kh	0
TW Response to CPUC Protest	Attached is the final version of of Transwestern's response to the CPUC's protest in Docket No. RP97-288-017. The attachment was filed with FERC last Wednesday.	0
RE: MID-CONTINENT 2nd QUARTER PRODUCTION REPORT	Lippman Consulting, Inc. has just completed the Mid-Continent Quarterly Production Report for the second quarter of 2001. Mid-Continent region is second only to the Gulf Coast Region in providing natural gas supplies for this country. The region includes the following basins: the Anadarko Basin, the Arkoma Basin, and the Fort Worth Basin with the extensive Hugoton-Panhandle area. The Mid-Continent region included in this region are the states of Arkansas, Kansas, Oklahoma and Districts 7B, 9, and 10 in the state of Texas. The report contains drilling programs by operator, the number of wells first delivered in each area, rig activities as well as gas production volumes. Historical production volumes are reported both annually and quarterly and displayed both tabular and graphically. The cost for this report is $300 on a quarterly subscription basis or the report can be purchased on a one time basis for $450. If you would like additional information or to order the report, please feel free to contact me by e-mail at Lippmanc@AOL.com or phone at 915-581-1668.	0
Calpine and Griffith Volumes	Attached are the monthly volumes for Calpine and Griffith, the average volume for Griffith may be hard to calculate because the plant has not yet gone commercial and the loads have been very inconsistent.	0
Cancelled - TW Commercial Team's Staff Meeting	Please note, as many of you are aware, Steve Harris resigned on last week and Shelley Corman is now the Managing Director of the TW Commercial Team. Shelley has cancelled the staff meeting on this afternoon and will communicate to you our next planned staff meeting. Thanks for your patience, adr	1
Strategy Meeting - TW Commercial Team	Per discussions in Shelley's introductory meeting this morning, please mark your calendars to reflect a Strategy Meeting on Thursday of this week, March 28, 2:00 - 3:30 pm in ECN-39C1. Please let me know if there are any conflicts. Thanks in advance, adr	1
RE: GULF COAST 3rd QUARTERLY PRODUCTION REPORT	RE: GULF COAST 3rd QUARTERLY PRODUCTION REPORT Lippman Consulting, Inc. is pleased to announce that it has just completed the 3rd quarterly of 2001 production report for the Gulf Coast Region. This report contains numerous charts and graphs as well as extensive text depicting the historical volumes produced from this region through the third quarter of 2001. This report analyzes the production in various ways so that the reader can obtain a complete understanding of the supplies contained in this dynamic region. This is truly a bottoms up report. Lippman Consulting is currently publishing twelve separate monthly reports covering each of the area's specific regions that make up the Gulf Coast. Extensive detailed data is contained in each of those reports. This quarterly report, which compiles the data for each of those area reports, is intended to be a summary report for our clients that do not want that level of detail but want to be advised on the overall Gulf volumes. The Gulf Coast region contains almost 50% of the domestic production and therefore is very important to the overall national gas markets. The cost for this report is $300 on a quarterly subscription basis or the report can be purchased on a one-time basis for $450. If you would like additional information or to order this report, please feel free to contact me by e-mail at Lippmanc@AOL.com or phone at 915-581-1668.	0
Dinner 4/5	Hi Everyone - Please plan on coming over to Chez Lindberg for dinner on Friday, April 5 at 6:30 pm. Spouses and/or significant others welcome. Directions: I - 10 West to Blalock/Echo Lane exit. Make a U - turn, (you'll be heading east on the feeder now) Turn right on Piney Point (between the Just Brakes Shop and the Tall Plant Shop) Turn right on South Chestwood. 3rd house on the right. 11410 South Chestwood 713-827-8760 We are looking forward to seeing everyone! Ciao.	0
TW Contract Status as of March 25th @ 5:15 pm	PROCESSING 25071 BP Energy Eff 4/2-4/5/02 90,000/d Swap RP Volumes Need CAF 25374 Oneok Extend to 4/30/02 12,500/d Panhdle to Beav #1 Need CAF NEW Tenaska 4/1/02-10/31/02 10,000/d WT Pool to WC River Processing TENDERED GS Energas New Gas Sales Agreement Tendered 3/11 OBA Lone Star New OBA Agreement Ward RP, Ward DP & LS Pecos EXECUTED 27600 Bass Enter Extend to 5/31/03 2,500/d Crawford to Valero Tendered 3/14 27579 Duke Energy Eff 3/15 20,000/d Swap RP Vols EXECUTED 27848 Sempra Eff 3/17-3/18 15,000/d Swap DP Vols EXECUTED 26816 Sempra Eff 3/17-3/18 21,500/d Swap DP Vols EXECUTED 27849 UBS AG New ITS-1 Agreement Tendered 3/20 100001 Tenaska 4/1/02-5/31/02 5,000/d W Tex to WS Ward EXECUTED 100002 UBS AG New Pooling Agreement Tendered 3/20	0
Canada products	Darron and Brian I pushed a few test deals for Canadian products through and need you to review these deals in Tagg and Sitara to verify that they are booking correctly for valuation purposes. Please let me know if you see any problems (indexes, books, pricing, etc.) Don't worry about the deal highlighted in pink..I am working on getting this to bridge. Please reply by e-mail!!! Dawn	0
enovate new p&L	We have restated our p&l for 1/31/02. The file is called 013102final2.xls. Please let me know if you have any questions. Thanks, Lynn	0
updates	Dawn has given us until noon Wednesday to get them the final list of EOL products and book mappings. I know with the trader changes last Friday these will change again. The traders had a meeting this morning going over their curves, and it sounds like they are moving some curves between regions and might possibly be losing some locations. Since we will be testing everything on Thursday, we need to have our curve files ready to load on Wednesday to give a prior day curve for portcalc. The west traders are looking at theirs now, can you guys check with your traders and see if they need any changes made to the files, and let them change any links? We also need to create a curve file that the traders can get to, but doesn't give them access to any of our other files, so the current location will not be the final. We can create this tomorrow once we have converted over to UBS. Thanks KK	0
UBS SAP Profit Center Numbers	Here are the UBS Profit Centers for your regions. Let me know if you have any questions. Joh	0
NSS Detail	Darron, Here's the detail we discussed. Let me know if you have any questions. The tabs labeled NSS1 Deals Killed and NSS2 Deals Killed are the PGL deals that were killed. The sitara deals to book the 12 Bcf were 1194383, 1194384, 1194385, and 1194386. Let me know if you have any questions. Robin	0
Updating Curve Files for Netco Environment	The curve files for Netco will need to be modified before they are used in the new environment. 1) On the Publish tab in the Curve File sheet. Change the environment name on the 5th row to ermtp Change the service name on the 5th row to 7525 Change the Network Address on the 5th row to ;239.44.16.1; 2) Then hit the button on the publish sheet and save the new file. If the sheet does not have the button, just save the file, close it, and bring it back up. 3) Save your curves as normal 4) Any questions or problems, please give me a call <Embedded Picture (Metafile)>	0
P&L summ	There is a P&L Summary for east desk in the Netco directory located at O:/ERMS/erms_adm/Netco/2002/0102/Regions0102/_Converted/East P&L Summ. Please take a look at it and tell me what you think. To simplify and speed up the reporting process, I added buttons that will link to the P&L's. The format may or may not resemble formats used on other desks, but I do believe the data shown is comprehensive. Errol - This may not fit your needs on the financial desk. You may need to design your own. If so, let me know if I can help. Thanks. Scott	0
Book moves	Attached is the list of counterparties we need moved today. The list has 140 counterparties on it. Please let me know if you are not going to be able to move these today by 3:30. Below is what we need done: 1. Only financial deals with these counterparties 2. Change the ENA book name from NG-Price to ENA-FT-WC-SJ 3. commodity code should be NG 4. cutoff date 1/1/02 Please shout if you have any questions. Thanks. PL	0
Old Files/ Items left in desks	Good Morning, I have been asked to clear out all unoccupied desk within the Central Region. Please review all items that were left in your old desk, and let me know after you have done so. We need to have this done by the end of this week. Thank you,	0
more deals to move to bankruptcy books	Hi all, Attached please find some "stragglers" that need to moved into the bankruptcy books. These deals have also been added to the cumulative deal report saved on the O:\_Dropbox\Global Contracts - Estate Research (CYN'S)\Deals Reported to Risk (Phy) Master Cumulative List.xls. Please let me know if you have any questions. Thanks, SBR x30569	0
RE: NG-PRICE_FinancialOnly.xls	Darron: The NG-PRICE file contains the information that we need. When you will be creating a new book with live financial in-the-money deals by counterparty, could you please refine it a bit further and exclude all Internal Enron entities and NYMEX. Should you have any questions please don't hesitate to give me a call at X3-4305.	0
More deals to move	Attached please find an updated list with deals I have added today that need to be moved into the bankruptcy books per the counterparty's termination. This evening, Cyndie Balfour-Flanagan will combine all our spreadsheets so that we are working off one document. Any future deal listings sent you will be in that format. Thanks, SBR x30569	0
EOL products	OK, the fun continues. We need to assign EOL products to traders. Torrey sent a file (Netco\controls\Trader-Book template (US Gas)_EOL new books) with all products and the old book assignments. We need to get with the traders today and get these split out.....many will stay the same as before. Also, when physical deals are done, will all risk types go to the same desk or will one person be managing the index separately. ex. the west desk used to book all index to Grigsby's book. I have told Dawn that all risk types will go to that trader's book but if index needs to be changed let me know. Thanks KK	0
Central Curves	Russ, Attached are the Central Curve files and their status (old/new).	0
regions file	Thomas is setting up a new NGP&L file and would like us to save a copy of each P&L to Netco\2002\0102\region#0102. Once you decide how you are going to break them up, one file for each book or combine them together, can you save them out there so he can start linking them. I think that for the physical regions it may be easier to keep each book separate because people could be moving around a lot. KK	0
estate files	Are there any other files/directories that the estate people in risk will need to use to do their jobs. IT will have to go into each macro and change the database that it is using to the new one they are creating this weekend. I don't know if any of you are still using any exotic spreadsheets other than the transport model. Please let me know if there is anything I'm missing. (curve files) Here are the files that use ERMS that the estate will be using. O:\erms\erms_adm\firmtrad\Benchmark\2002\Jan-02 O:\erms\erms_adm\firmtrad\2002\0102\regions O:\erms\Excel Queries\ (Netco will need a copy of these files moved with them) O:\Transport\Central Transport\2002\Jan02 O:\TDS\TDS Curve\Central O:\TDS\TDS Curve\East O:\TDS\TDS Curve\GD-Central O:\TDS\TDS Curve\Central\NY O:\TDS\TDS Curve\Central\NYMarket O:\TDS\TDS Curve\Central\Southeast O:\TDS\TDS Curve\Central\Texas O:\TDS\TDS Curve\Central\West	0
Netco Curves	Zhiyong needs to get a list of all curves we will be loading for Netco. by tomorrow. When you all are done identifying those curves could you please get me a list of the curves by risk type? Thanks Kam	0
sitara mappings	The sitara mapping table is saved in the Netco file named CurveMappings.xls Check your regions and if you see any locations mapped to curves we won't be setting anymore, make a list of those and what the new mappings should be. Once the new database is set up we will get with Russ to have those changed over. Thanks KK	0
Central & Ontario curves	Darron, The curve lists are saved in O:\erms\erms_adm\netco\central\current central/ontario curves.xls I can help you sort through those if you want help. KK	0
RE: new book req	Please add Financial and Control group to these book requests if they are missing. We would like for everyone to have access to these books that is on that matrix we sent you. Thanks. PL -----Original Message----- From: Keiser, Kam Sent: Friday, January 04, 2002 1:01 PM To: Trevino, Susan Cc: Love, Phillip M.; Winfree, O'Neal D.; Giron, Darron C.; McLaughlin Jr., Errol; Palmer, B. Scott Subject: new book req Susan, These are book requests for the Netco books for all regions. Please let me know if you have any questions. We put in some book and portfolio codes we would like if they are available. If not, please call me. We need all price, basis, index, and gas daily US books to be the same, all Canadian books to be the same and all physical books to have the same codes please. Thanks Kam	0
new book req	Susan, These are book requests for the Netco books for all regions. Please let me know if you have any questions. We put in some book and portfolio codes we would like if they are available. If not, please call me. We need all price, basis, index, and gas daily US books to be the same, all Canadian books to be the same and all physical books to have the same codes please. Thanks Kam	0
risk matrix	I saved the file for us to send to Susan Trevino for all the book access requests. I added the control group and put goss, kam, valdes and his people in there. So make sure you add that group to your book requests. Please take a look at this file and let me know if we need to make any changes. I plan on sending this file to Susan Trevino by tomorrow afternoon. The file in located in the Netco directory under controls/desk matrix. Thanks. PL	0
FW: Enron/Citizens/PPL Attachment	Darla: The attached spreadsheet indicates proper billing for Citizens for June for the Griffith deal. Remember we will bill this separately. I do not know how this deal was booked. My guess is it will look different than the attached spreadsheet. Kim is out this week so I will need to help resolve any issues that come up. I will call to discuss. C -----Original Message----- From: CoganJA@aol.com@ENRON [mailto:IMCEANOTES-CoganJA+40aol+2Ecom+40ENRON@ENRON.com] Sent: Monday, July 16, 2001 9:31 AM To: cfoster@enron.com Subject: Enron/Citizens/PPL Attachment Chris, Sorry, here is the attachment. John The Johnco Group, LLC 3629 Lake Kristin Drive Gretna, LA 70056 Phone (504) 392-7557 Cell (504) 491-2784 Fax (208) 730-4713 - June2001PricinggriffithTEST.xls	2
FW: New ERMS Application	Please inform all ERMS RUNM users in your respective groups. Thanks, Karima -----Original Message----- From: Lim, Francis S. Sent: Friday, August 03, 2001 4:56 PM To: DL-TAGG ERMS User Support Cc: DL-TAGG ERMS Subject: New ERMS Application in preparation for the upcoming Oracle 8i migration a new ERMS application has been developed. THE OLD RUNM BLUE MENU WILL NO LONGER WORK when the database is upgraded to 8i. What is different: - Most reports can be viewed on the screen using Adobe Acrobat. - Most reports and forms will now run on the PC and not on capers. - We have removed a lot of reports and forms that are no longer being used. - The screens now comes up faster. - A new report called curveviewer has been added to facilitate curve entry checking What is the same: - Your ERMS access - ALL top page reports - The Gas Daily Curve shift - curveview/curveload/batchload program that runs on UNIX. - We will still provide you the old PortCalc and report screen that runs on the UNIX in case you do not like the PC version. Attached is the documentation on how to start the new ERMS-PC application. You will have to close all of your PC applications and re-boot your PC in order for the ERMS-PC application to appear on your start menu. Please inform all ERMS RUNM users.	0
FW: Arkansas Gas Consumers	-----Original Message----- From: Jerrell Clark [mailto:jlclark@bscn.com] Sent: Wednesday, August 08, 2001 5:17 PM To: Bryant Frihart Subject: Arkansas Gas Consumers Bryant, attached is the AGC load profile data that we visited about on the phone today. The load data has been "sanitized" so that individual AGC members cannot be identified. Please call if you have questions or need additional information. Representatives from AGC who will be attending the meeting on August 20 are as follows: Ted Impson, Lion Oil John Crnic, Kimberly Clark Carl Simpson, Riceland Foods Terry Freeman, Bibler Brothers Rick Hice, Acme Brick Bill Cates, Cross Oil Glen Hoggard, AGC Attorney Jerrell Clark, AGC Executive Director We are looking forward to visiting with you regarding gas supply opportunities.	0
RUNM changes	All, The RUNM application will be changed in the near future. We urge all the users to please test the application by typing the following: runmm - to run it in production runmt - to run it in egstest runmd - to run it in egsdevel Please note that runm will eventually be replaced by runmm. If you have any further questions or queries, please do not hesitate to contact me at x57252 or Francis Lim at x35906. Thank you so much for your cooperation and support. Regards, Karima	0
FW: New Gas-Fired Generation grid from Julie G.	Group: Please review this information and pull your relevant date. We will be using this for Phase 2 of the market lists. Phase 2 will be rolled out next Monday... Thanx, Laura -----Original Message----- From: Tucker, Patrick Sent: Thursday, September 06, 2001 3:47 PM To: Luce, Laura Subject: New Gas-Fired Generation grid from Julie G. Here's the file from Julie Gomez. I have sorted it three ways--by state, by probability, and by nameplate capacity. Please let me know if you would like me to create other views, distribute this to the group, do some follow-on work, etc. Patrick	0
RE:Exotic Options Module Series - Asian Options	Hi, Previously I forwarded an email to you which contain a list of options products we are considering making markets in. Many of you have asked for more details on these (exotic) options products. In response to this request, I will be periodically forwarding modules to your attention which give further details on these options products. Please do not hesitate to contact me if you have any questions, comments, etc.	0
RE: Spark Spread Options	Hi, The power options trading desk is beginning to structure deals and to make markets in spark spread options ( options on the spreads between power prices and natural gas prices). Please refer to the attached file for further information. It would be most helpful to meet with the relevant individuals on the Gas desk who would be interested in spark spread options. Thank you in advance for your assistance.	0
Please Read this REMINDER - OPTIONS - October 31-November 1	You are scheduled to attend the following: UNDERSTANDING OPTIONS WHERE: Doubletree Downtown, Granger A/B, Houston, Texas, 713-759-0202 WHEN: October 31-November 1, 2001 - 8:00am-5:00pm This is a TWO DAY SESSION. Dress for the session is business casual. Continental breakfast is available at 7:30 a.m. The session begins at 8:00 a.m. SHARP!! Lunch will be available from Noon until 1:00 pm in the Dover's room. The session will resume at 1:00 pm in Granger A/B. Please remember to turn your pagers/cell phones to vibrate/silent mode to avoid disrupting the session and participants. DO NOT bring your laptop to the session and attempt to work as this is distracting to the instructor and participants. thanks,	1
FW: UtiliCorp Gas Hedge	Darron, Will you please give this guy a call today? Let me know if you need any help. Regards, Lucy -----Original Message----- From: "Browning, John" <jbrownin@utilicorp.com>@ENRON Sent: Tuesday, October 23, 2001 8:43 AM To: Ortiz, Lucy Subject: UtiliCorp Gas Hedge Here are the volumes to hedge as requested in our phone conversation yesterday. These volumes are for 2002 and are shown as the number of contracts to swap. I assume we will be talking later today. Thanks. Feb - 18 Mar - 29 Apr - 52 May - 42 Jun - 79 Jul - 94 Aug - 109 Sep - 81 Oct - 36 Nov - 45 Dec - 45	0
FW: Chris Merritt	Here's the contact report for the lady at Kansas Muni Gas Authority. It includes a brief synopsis of the structure we priced out for her at the beginning of the month. Let me know if you'd like the prepay model as well.	0
RR retirement	Attached are two letters to Hutchison and Gramm dealing with RR retirement bill All you have to do is print them out, sign them and put a stamp and address on an envelope and then mail them. Please do this...we are down to the wire on this bill. Remember that it in no way means any money out of your pocket...just would allow railroaders to retire at age 60 rather than 62 and make more money available to widowers/widows. Darnell p.s. last time I will ask you for help on this.	0
Potential Houston Meeting Dates	There are a growing number of things for us to discuss relative to gas supply for Pleasant Valley Station. I would like to suggest the following dates to meet in Houston. Choice #1: November 13, a morning meeting Choice #2: Novemer 6, a morning meeting Please let me know (and reply all in your response) if one or both dates work. I will put together an agenda of the items for discussion.	1
Staff Meeting	Please plan to attend a staff meeting today, in eb 32c2 at 3:00.	1
Presentation Announcement	You are invited to attend the following presentation: PSIM: A Power Simulation Tool PSIM is a proprietary model developed by Enron Research Group. ? It takes Power, Gas, Weather and demand information into consideration and uses Monte-Carlo simulation to assess the expected deal value and risk distribution. ? It evaluates complex electricity related contracts such as Full Requirement and load following contract. ? It also provides a valuation tool for power assets and asset management deals. ? It works for both deal specific or portfolio issues. In this presentation we will show how the model can be used to deal with various types of contracts, explain the model structure and point out further applications. Date: October 30, 2001 Time: 4:00 pm Location: EB5C2 Presenter: Alex Huang Registration is required for a head count. Please call Shirley Crenshaw at 3-5290 to register. Pizza and soft drinks will be served.	1
As it Was--EOL USGas Screen Capture as of about 0930	For everyone who might want a copy just for the sake of posterity--	0
Outstanding Invoices - IMPORTANT Information	There are Unresolved/Open items in the vendor payables system (iPayIt) and employee reimbursement system (XMS). Employees are strongly encouraged to resolve items in their inboxes. Please either process and approve, or reject these outstanding business expenses in your inboxes by 2:00 p.m. Monday, December 3, 2001. For assistance with XMS please contact: Enron Travel Management (713) 345-6252, enron travel@enron.com <mailto:travel@enron.com>. For assistance with iPayIt please contact: Integrated Solutions Center (713) 345-4727, iPayit@enron.com <mailto:iPayit@enron.com>	2
Home Contact Information	Please review the home addresss and phone number shown on this eMail. DO NOT RESPOND if the information is correct. However, if incorrect then reply to this eMail with the correct information so you HR records can be updated accordingly. Your home information is important in case the Company needs to forward critical materials to you or contact you regarding important Company information. Address Line 1: 14343 MILLSTONE ESTATES Address Line 2: Address Line 3: City: CYPRESS State: TX Country: US Zip: 77429 Phone: 2813048303	2
FW:	Sorry to be talking business, but nonetheless find attacted a copy of the Master customer list developed in the East. I would like each of you to forward your "working" customer list to Lindsay. Lindsay will then begin to build a list like that attached for the Central group. This will be a work in Progress so don't worry about everything being perfect. thanks	0
Conference Call Tuesday November 13 at 10:00	Mary Jo and I cancelled the Houston meeting due to the high level of uncertainity of Enron. There are important items related to winter and spring Pleasant Valley gas operation to review. I recommend a brief conference call at 10:00 Tuesday. I will call Darron and Janet. Mary Jo will be in my office. <<Nov13GasMtg.doc>> Darron, I would like to excuse NNG and continue our discussion after we discuss the above items.	0
