subject	body	cluster_id
Decommission Wireless Hubs	Due to recent concerns about the lack of security over wireless networks, all wireless hubs will be disconnected from the Enron network on Tuesday, 3/26. Enron Network Services will continue to investigate alternative wireless security methods. If you have any questions concerning this action please, please contact Mary Vollmer @ ext. 33381. ETS Solution Center - Houston, at 713-345-4745 ETS Solution Center - Omaha, at 402-398-7454	1
Notice to Employees of Bankruptcy Court Order	This is to inform you that on January 25, 2002 the Honorable Arthur Gonzalez, United States Bankruptcy Judge for the Southern District of New York, entered an order as follows: It is hereby Ordered that until further Order of this Court, Enron Corp., its affiliated debtors-in-possession in these jointly administered chapter 11 proceedings (collectively "Enron"), and Enron's employees shall preserve, and refrain from destroying or disposing of, any of Enron's records, either in electronic or paper form. Obviously, any violation of this order will carry serious consequences. We know that we can depend on you to comply with it fully. Thank you.	0
Management Changes	With Ken Lay's resignation, you undoubtedly have questions about Enron's management structure and what lies ahead for the company. The purpose of this communication is to begin to answer those questions and lay out the direction we plan to follow as we regroup and rebuild. First, the Creditors Committee has proposed that the Board of Directors retain an interim CEO to focus on the restructuring process. This is a positive sign that the Committee believes Enron will provide greater value as a viable ongoing business. The Enron Board of Directors has approved Stephen Cooper as interim CEO and chief restructuring officer. Steve is the managing partner of Zolfo Cooper, a corporate recovery and crisis management firm with more than 30 years experience leading companies through operational and financial reorganizations. Steve and his firm will work with members of Enron's current management to develop and implement a comprehensive plan to restructure the company and emerge from bankruptcy. As you know, Enron has entered into an agreement with UBS Warburg for the sale of NetCo, Enron's wholesale gas and power trading organization. In preparation for the transition of NetCo to UBS, Greg Whalley has resigned as president and COO of Enron to assume a position with UBS Warburg. We want to thank Greg and the NetCo employees joining UBS for their contributions to Enron and wish them great success going forward. In addition to engaging Steve, Enron has formed an Office of the Chief Executive. I will join Steve in that office as president and chief operating officer, and Ray Bowen will join us as executive vice president and chief financial officer. We will provide additional information regarding the roles and responsibilities of Enron's entire management team once those become more fully defined. Thank you for continuing to support Enron by performing your job everyday. The ongoing uncertainty about our future, coupled with the constant media scrutiny, makes this situation difficult for all of us. While no one can control the media, we can and will define our leadership and devise our strategy for moving ahead. And in doing so, we will build a more certain future for our company and our employees. Link to the press release: http://www.enron.com/corp/pressroom/releases/2002/ene/012902Release.html	0
FBI Investigation	During the course of their investigation, Special Agents from the Federal Bureau of Investigation will be taking documents they believe may be important for their investigation from employees' offices. The FBI has agreed to return copies of such documents. In addition, should you have an immediate need for a document requested by the FBI, please make a copy of the specific document and give the original to the FBI. Thank you for your cooperation.	0
FROM RAYMOND BOWEN, JR., Exec. V.P., FINANCE & TREASURER	To: All Enron Employees From: Raymond Bowen, Jr. EVP, Finance & Treasurer Subject: Update on Employee Expense Reimbursement Post-Petition Expenses Effective immediately, the processing of expense reimbursement for business expenses incurred by employees after Enron Corp.'s Chapter 11 filing (after December 2nd) has returned to normal. Expenses will be reimbursed promptly upon submission. Employees should conduct business travel in the ordinary course of business as approved by direct supervisors. New travel and entertainment guidelines regarding business travel and other employee expenses will be forthcoming. In the meantime, please use discretion as you incur expenses. All expenditures should be made with consideration given to Enron's current financial situation. Pre-Petition Expenses We will immediately begin to reimburse pre-petition expenses for current and former employees (incurred prior to the December 2nd Chapter 11 filing) up to a maximum of $5,000. We understand that a number of employees have pre-petition expenses in excess of $5,000. However, under the first day orders of the bankruptcy court, there is a $15,000 allowance per employee for unpaid pre-petition compensation, benefits, and related employee expenses. This $15,000 cap was imposed without input from Enron management and counsel. We have sought clarification from the bankruptcy court to assure that this $15,000 cap does NOT include the reimbursement of medical, dental, or vision related expenses. We have commenced a manual review of every individual with pending pre-petition expenses in excess of $5,000. Even prior to clarification from the court regarding the medical/dental/vision expense issue, we will begin to reimburse pre-petition expenses in excess of $5,000 and up to $15,000 as soon as we can verify that the aggregate reimbursements to an individual employee have not exceeded the $15,000 cap. Unfortunately, since this will be a manual process, it will take some time to work through. Employees with pre-petition business expenses in excess of $5,000 can assist us with this manual review process by providing a brief email summary of their situation, including the total amount of pending pre-petition medical/dental/vision claims, to expensereport@enron.com. Thank you for your patience.	0
Media Reports	As you know, the U.S. government is investigating hundreds, if not thousands, of relatives, acquaintances and associates of the individuals who may have been involved in the terrorist attacks on Sept. 11. We believe that the media will soon be reporting that one of the many individuals being questioned is an Enron employee in Houston. It is appropriate for us to withhold judgment and to continue to cooperate fully with federal authorities. Because this is a matter in the hands of the federal authorities, we cannot provide additional information at this time. However, we will keep you informed, to the greatest extent possible. Please keep in mind that thousands of people who may or may not have any information about the terrorist attacks are being questioned as part of this investigation. We continue to have every reason to believe that our employees and facilities are safe. If you have concerns, please call Corporate Security at (713) 345-2804. If you receive any media or external inquiries about this matter, please call Public Relations at (713) 853-5670. At Enron, diversity is one of our strengths, and we respect and embrace all people of all faiths and beliefs. Please continue to keep our employees who have been impacted by this tragedy in your thoughts and prayers.	0
-	Carl: I was recently informed via Janet Bowers at NNG that there have been some issues with regard to the gas contract to serve the Pleasant Valley Peaker. In order to have someone address your issues, I have passed on your concerns to Darron Giron who works Mid-Market and Origination on the Central Gas Desk. Darron's number is 713-853-9573. I have also made the VP of the Central Gas Desk aware of your concerns. You should be getting a call from Darron in the next couple of days after he has had a chance to get up to speed on the transaction. I am now doing long term power marketing in the ECAR region and thought it was best to let the gas desk address this; however, please feel free to contact me should the situation warrant. Thanks	1
Solicitation Calls	Trade press, recruiting firms and others recently have made numerous calls to Enron employees seeking information about the company, its employees and other matters. In some cases, these callers have used false identities, as in, "I'm from the SEC and I need you to provide me with?" If you receive a call from someone identifying themselves as part of a government organization, please refer the caller to the legal department. Please refer calls from the trade press and other media inquiries to the Public Relations group. And otherwise, please treat Enron information as confidential. Thank you.	0
HireSynergy's contribution to Enron's employees	Attention: All Enron Employees HireSynergy wants to express its condolences for everyone at Enron. We have met and developed relationships with many of you over the years, and have heard the disappointing news with both the job losses and the invasion of privacy by the news and media. Since Tuesday 12/4 seems to be the last known day of employment for most of you, we are offering everyone at Enron the following immediate services at no charge, so please forward this email to all of your friends and colleagues: How HireSynergy can help you NOW: 1) Resume writing tips that help you get the interview 2) Interview techniques to help you get the job offer, even if your technical skills aren't an exact match 3) Identify specific job opportunities that match your background and criteria (as opposed to you applying via the internet or Human Resources job postings, and not hearing back for weeks or being completely overlooked.). HireSynergy is a retainer and contingency search firm that traditionally charges fees to clients for our services. However, since most of Enron's major competitors already have access to you, our contribution to the Enron community is proactively helping everyone through the job search process, regardless of what stage of the interview process you're in. HireSynergy specializes in the areas of Accounting, Tax, Finance and Risk Management. In addition, we have a division that places Executive Secretaries and all clerical/ administrative staff. We are walking distance from Enron! Please give us a call at 713-222-7667. HireSynergy, Inc. www.hiresynergy.com	0
New Operating Hours for the Energizer Cafe, The Express Store, and Plaza Java Coffee Kiosk	Due to the current business circumstances the hours to the Energizer Cafe, The Express Store, and Plaza Java will be adjusted as of Monday, December 10, 2001. Please note the operating hours for each location below: Energizer Cafe Breakfast: 7:30 to 9:00 AM Lunch: 11:30 AM to 1:00 PM The Express Store 8:30 AM to 3:00 PM Plaza Java 7:00 AM to 3:00 PM Thank you.	0
Daily Update	Today was a very difficult day for us as market uncertainty continued. Recent news reports, including The Wall Street Journal article today, have speculated about possible mergers, takeovers and equity investors as options that Enron is considering. The reason you have not seen us responding to these reports is that it is our corporate policy not to comment on market speculation. However, I will tell you that we are evaluating all options to protect the financial stability of this company. I will keep you updated on developments as they occur.	1
cost analysis update	Mike, Since the IT guys want to wait for the new software to put your cost analysis on the plasma screens I am currently working on using Reuters so that we'll have something in the meantime. I had to call Lori Hernandez, Reuters contact, and have her add some more products to Kobra. As soon as she gets back to me I'll put that together and get it on the screens. Let me know if you have other questions. Aaron	1
Pipeline Cutoffs	Just an update, to keep everyone current on the progress of this initiative: We (Matt (from Unify), Liz, Dave, and myself) met today and attempted to find ways to directly relate the Passport information (from El Paso) to the corresponding prices etc. in Unify. Unfortunately, we discovered that there is no direct "fool-proof" way to accomplish this. However, we have come up with a couple of things to try: Liz is going to contact El Paso directly, and see if there is any other information they can provide in the Passport file that better uniquely identifies each deal / cut. Hopefully, this will be something that makes relating the data to Unify much easier. Matt is going to take a look at the format / content of the "scheduled quantity" file that comes in currently through the EDI Hub. It's possible that this file contains cut information itself, which would possibly alleviate the need to use the Passport file altogether. I believe that succinctly recaps the results of our meeting today. If I have misrepresented anything, please let me know. Also, feel free to contact me with any questions or concerns. Thanks, Chris	1
RE: Denver	I agree that we should not move the business at this time, but we do need cross-training to occur. Eventually the business should come here to Houston. The decision was made to bring the physical trading business to the Houston office and I do not believe that that task has been completed. My feelings are for continuity that all operations involving trading and scheduling of physical gas should move here under your firm control and direction. I also think that some of our counterparties are confused as to who to call concerning these types of deals and that trading decisions are being made in Denver without our knowledge until after the fact. This is something that I have heard from you and Barry that should not be happening. I would still like to go to Denver for the cross-training to occur and we can determine the eventual placement of these operations after things calm down. Jay -----Original Message----- From: Grigsby, Mike Sent: Tuesday, November 27, 2001 2:36 PM To: Reitmeyer, Jay Subject: Denver In light of the current circumstances with the company and the concerns that our counterparties have at this time, I would like to leave the upstream business in Denver. Moving this business would lead to confusion with our customers and to our Denver based employees. Let me know if you have any issues with this. If you would like to go up there for coordination and training, then feel free to travel to Denver. Thanks, Grigsby	1
RE: Griffith flows	Kim, Thank you for your attention to this matter. Citizens is encouraged to see that steps are being taken and will continue to monitor the situation. Kindly inform me personally at the earliest possible time should cuts of any nature occur in the future on this contract. Thanks.	0
Solicitation Calls	Trade press, recruiting firms and others recently have made numerous calls to Enron employees seeking information about the company, its employees and other matters. In some cases, these callers have used false identities, as in, "I'm from the SEC and I need you to provide me with?" If you receive a call from someone identifying themselves as part of a government organization, please refer the caller to the legal department. Please refer calls from the trade press and other media inquiries to the Public Relations group. And otherwise, please treat Enron information as confidential. Thank you.	0
MSN	We have just obtained from the court the citation that we need to serve on MSN. We now have to take it to Austin to serve on MSN's registered agent. Because of the time of day, we will not be able to do it today. I have instructed the process server to go to Austin and serve it first thing in the morning. Once that happens, I will let you know and we can give MSN a call. Until then, no mention of the lawsuit. As I said before, as negotiations proceed, please let me know if any commercial reason arises such that you believe service should be delayed. Andy	1
LegalOnline Website	Mark - The new look and feel of the site has been completed. We are continuing work on the appropriate areas so that we can re-release the site. We have, however, run into a small snag with the LiveLink interface we need for the legal databases. This is being worked through at the present time. Please take a look at the attached and let me know your thoughts. Mark http://lweb.dev.corp.enron.com	1
11/30 and 12/3 DPR - update	With all of the events of yesterday, information for the DPR for the above dates is not yet complete. At the present time, we are planning to issue a final DPR for the 30th of November as well as a preliminary and then final for the 3rd of December. However, we do not yet have an estimated time for these to be issued. I will keep you up to date when I have additional information. If you have any questions, please call me at 713 853 9123.	1
Updated Q&As for Enron Employees	Updated questions and answers for Enron employees have just been posted to http://home.enron.com/updates/qa.html We recognize that as active employees you have special concerns and questions related to Enron's bankruptcy filing. We regret that we are not able to answer all of your questions as quickly as you deserve, but we are working to provide accurate responses to your most important questions about employee benefits, expense payments and so on. We appreciate your patience as we continue to try to provide timely and reliable information to you.	1
Richardson Products Non-payment of Invoices	FYI - In case you have not yet heard... Richardson Products has not paid their $1,661,000 TW line pack sales invoice. They are claiming to have a Global Netting Agreement with Enron and are netting this payment with ENA and EGL issues. We asked for a copy of this agreement even though we are certain that TW is not a party to it. Paul Cherry, TK, Steve Kleb and I are all following up with our counterparts and are giving the collection of this money top priority. We will keep you informed. Rick	0
RE: Richardson Products Non-payment of Invoices	FYI - The current status is that TW faxed Richardson Products a letter from our Credit department informing them they no longer satisfy the creditworthiness standards in the tariff and need to provide security of at least $1.7 million dollars by Thursday, January 3rd to avoid suspension of services. Paul Cherry's counterpart, Herb Truelove, called back to say that TW should not combine the gas sales with their firm transportation contracts and they should only provide security for their $130 thousand dollars worth of firm transportation. We countered that regardless of whether the exposure is from transportation services, storage, imbalances work orders or gas sales, we include all potential exposure when enforcing our global credit policy. If they do not pay by January 3rd, we will force them into prepayment status and discuss not accepting their nominations. Paul, Kim, TK and I are all working this issue hard and I believe we have it under control. Rick	1
IPTV	In order to ensure our Network resources are available for critical business purposes, IPTV will be unavailable until further notice. We will be sending out another email when IPTV becomes available. Thank you for your support and understanding.	1
Enron Blood Drive	Due to the overwhelming response from Enron employees and contractors, today's blood drive appointments are completely full, and there are a large number of you who still wish to donate blood. We are working diligently with the M. D. Anderson Blood Bank to schedule another day for blood donations, and you will be notified as soon as that date is secured. For those of you who are interested in giving, please continue to either call the Enron Health Center, ext. 3-6100, to get your name on the waiting list or go to the donation line in front of the building. We recognize and are grateful to the many of you who are wanting to give blood today, but ask that you be patient and understand our inability to accept walk-in donations at this time. Thanks again for the tremendous outpouring of concern.	1
SECURITY TRAVEL UPDATE	As we return to our regular business activities following last week's tragic events, we wanted to disseminate as widely as possible the following information on security and travel. Updates will be posted as necessary under "bulletins" on the Corporate Security website located at www.home.enron.com. We do not believe that any terrorist groups will target Enron's employees or facilities. As a precautionary measure, however, we have increased security in and around our facilities. We urge all employees to maintain a heightened sense of awareness and to immediately report any suspicious activity to Enron Corporate Security in Houston at (713) 345-2804. All non-essential business travel should be postponed until further notice. Airline schedules and flights will be disrupted for some time - and bomb hoaxes, false alarms, and increased security measures will result in additional delays and disruptions. In addition, all carriers, particularly U.S. carriers and those of U.S. allies such as Israel and NATO member countries, may be at risk for copycat hijackings. We realize that, as Enron conducts its business, some air travel is unavoidable. Enron employees who wish to discuss their travel options should contact Corporate Security at (713) 345-2804 or via email at CorporateSecurity@enron.com. U.S. military action in retaliation for the terrorist attacks may result in violent Islamic extremist reactions in a number of countries, particularly in Afghanistan, Yemen, and Pakistan, as well as in Egypt, Iran, Iraq, Israel, Gaza/West Bank, Jordan, Kuwait, Lebanon, Libya, Saudi Arabia, Sudan, Syria and Tajikistan. Reactions could take the form of acts by individuals or organized groups against U.S. government or commercial facilities. All travel to or through these countries should be canceled. Most of the U.S.' busiest airports have implemented the FAA's stepped-up security measures and are open and operating, with the exception of Washington Reagan National Airport. If you are traveling by air, allow plenty of time to check in under these new security procedures. Contact your carrier directly to find out about flight schedules and specific boarding requirements. You can find more information on the new security standards as well as a list of airports that have certified they can meet the new security standards on the FAA's website at http://www.faa.gov.	1
Outlook Communication	Over the past few weeks, we have experienced significant issues with our em= ail environment that have caused business interruptions and frustration for= Outlook users. The purpose of this e-mail is to outline the issues that w= e have encountered and what we are doing to resolve the issues.=20 ?=09During the last week of August, we encountered a bug in Microsoft's Exc= hange Server -- the mail server that is used by Outlook clients. This bug,= which impacted approximately 3,000 users, delayed mail delivery for the be= tter part of a day. At that time, we applied a fix from Microsoft which ap= pears to have resolved the problem. We have carefully monitored the Exchan= ge servers for four weeks, and have not seen a re-occurrence of the bug. ?=09Also during the last week of August, another Exchange Server experience= d database corruption issues -- again, this impacted approximately 3,000 Ou= tlook users. To resolve this, we moved the 3,000 users to different Exchan= ge servers and made several hardware/software upgrades to the affected serv= er. We have not yet returned the repaired server to full production use --= we are closely monitoring it to ensure that there are no more problems wit= h the server. While this event did not cause e-mail outages during the bus= iness week, we had to do maintenance on the server during the evenings on W= ednesday, Thursday, and Friday, and throughout the Labor day weekend to mov= e users to different servers. During these evenings and weekend, the impac= ted users could not access their e-mail. ?=09During the last three weeks, there have been a number of new and danger= ous viruses on the internet. We have a multi-layered defense against virus= es that include virus scanning software on servers and desktops. All mail = is scanned on the Exchange servers and all files are scanned on the desktop= s. During the last few weeks, we have had to apply numerous virus scanning= updates to the Exchange servers - sometimes even several updates per day. = The result is that when new virus scanning updates arrive, the performance= of the Exchange servers diminishes for several hours while the anti-virus = product rescans every message in every mailbox. This is unfortunate, but w= e believe necessary to prevent viruses from causing outages in the Enron co= mputing environment and threaten our revenue generating systems. At this t= ime, we are working with the vendor to arrive at a technical solution that = will speed up the virus scanning process. We have made some progress as th= e performance has improved during virus scans, however, it can continue to = get better. There is no question that the email issues we have encountered over the las= t few weeks are unacceptable. We are continuing to monitor and improve the= overall performance to ensure that we substantially reduce the outages and= meet Enron's business needs and expectations. Enron Global Technology	1
Increased Security at Enron Center	Late on October 25th, we received information about a nonspecific threat to the Enron Center. We communicated with law enforcement officials who found the threat unsubstantiated and without merit. Nonetheless we take all threats seriously and have increased the security presence at the Enron Center still further. Once again, if you observe suspicious behavior, please call security at 3-6200.	2
NERC security update from DOE	A quote from Pennsylvania Ave.: "This is pretty serious!" This was just received from the DOE and pertains particularly to DOE and National Nuclear Security Administration (NNSA) facilities: "DOE/NNSA is at SECON 3 with additional measures designed to detect and deter vehicular-borne explosives. Effective immediately, and until further notice, all DOE/NNSA activities shall add measures to their current heightened state of readiness designed to deter terrorist attacks by visibly increased perimeter security and security checks. Change in routines, including institution of random measures, shall also be implemented." Thank you,	1
Enpower problem	For the last two nights, the hourly desk night crew was unable to view/print the scheduling activity report (SAR) for the northeast hourly book. This report provides detail as to whether or not the book is flat net megawatts for the day. We were able to view and print the SAR report for the remaining hourly books (ERCOT, southeast, midwest). Why is this problem persisting? Please investigate this to rectify this situation. Thanks.	0
MDEA May 4 HE5 4 Mwhs	Guys, Rebecca Grace received a call from Axia and they are NOT agreeing that they sold us 4 Mwhs for HE5 on May 4. The MDEA 0504.xls model (maintained at the time by GENCO) indicates that we made a 4 Mwh purchase from Axia for MDEA. Rebecca has checked OATI for any/all tags for this day and has accounted for everything but that transaction. I was hoping we could find out who was working that morning and perhaps they could check their records / log book to see if the transaction occured and verify it was, in fact, AXIA. Please let me know and copy Rebecca Grace what we can do to resolve this issue.	1
SAP SECURITY MAILBOX OUTAGE	We are having a technical problem with the SAP Security email box. Please DO NOT forward any security requests to this box until further notice. If you need to request access to SAP, or iBuyit eProcurement, please contact the ISC Hotline at 713-345-4727 for instructions on how to access the forms and where to forward for processing until this problem is corrected.	1
Dynegy complaint against SPP (EL01-104)	On July 17 , 2001, Dynegy Power Marketing, Inc. filed a complaint against the Southwest Power Pool, Inc. Dynegy alleges that the SPP has violated its OATT by unreasonably restricting Point-to-Point Transmission Services customers' right to change of receipt and delivery points on a firm basis. Specifically, Dynegy complains that SPP unfairly limits changes of receipt and delivery points to those that permanently redirect the reservation (i.e., for the balance of the reservation term). Dynegy documents several specific instances in which its redirect requests were automatically denied. I will keep you updated on this proceeding; if you would like more details on the complaint in the meantime, please let me know.	0
DRAFT- TAP Power Outage	One of Travel Agency in the Park's major phone lines has been damaged due to downtown construction. The line is currently being repaired with an estimated down time of approximately 4-6 more hours. Calls are currently being routed to 713-853-4801 and 713-345-5164. We will send additional notification if this problem persists. We apologize for any inconvenience.	0
Solicitation Calls	Trade press, recruiting firms and others recently have made numerous calls to Enron employees seeking information about the company, its employees and other matters. In some cases, these callers have used false identities, as in, "I'm from the SEC and I need you to provide me with?" If you receive a call from someone identifying themselves as part of a government organization, please refer the caller to the legal department. Please refer calls from the trade press and other media inquiries to the Public Relations group. And otherwise, please treat Enron information as confidential. Thank you.	0
FW: Sitara EOL Bridge Problem Today	FYI>>>We were also monitoring the EOL to Sitara bridge during this time to inform our traders and other desks of the situation and status...All deals bridged over by 10:30ish. THANKS -----Original Message----- From: Truong, Dat Sent: Thursday, October 25, 2001 11:11 AM To: Moorer, Torrey; Lamadrid, Victor; Severson, Russ; Grant, George Cc: Husain, Karima; Lim, Francis S.; Saluja, Gurdip; Sweitzer, Tara Subject: Sitara EOL Bridge Problem Today The problem we faced today was due to 2 eol deal packets (2098073, 2099764) not having startdate and enddate. Missing these 2 tibco message fields caused the bridge to bounce and resulted in the queue to build up while the bridge is starting up. (The bridge takes 2 minute for startup). Each time these deals are sent/resent, it continuously cause the Sitarar EOLBridge to restart, thus magnifying the buildup of the queue. The corrective action we are taking at our end is to build a rejection logic when eol packets do not have start and/or enddate. -Dat Truong	0
FW: System Imbalance Notice	fyi... -----Original Message----- From: =09CustomerNotices, WGPHOU [mailto:WGPHOU.CustomerNotices@Williams.co= m]=20 Sent:=09Wednesday, October 24, 2001 2:21 PM To:=09Alatorre, Hector; Alvarado, Orlando; Ambler, Margie; Anderson, Toi; A= violi, James; Beaty, Beverly; Blodgett, Kerry; Bowman, Terri; Buhrke, Cathy= ; Cabrera, Karina; Catlett, Laurie; Conley, Allan; Cortez, Diama; Cox, Ann;= Cunningham, Larry; Dees, Debra; Doyle, Ronald; Eaton, John; Egner, Paul; F= itch, Terry; Flores, Gloria; Gallardo, E Sherri; Gallerano, John; Gensler, = Quentin; Hargrove, Nancy; Heiser, Suzanne; Helburg, Charles; Hernandez, Ang= ela; Higginbotham, Keith; Hodges, Ralph; Hungate, Cynthia; Immer, Ingrid; K= elley, Nancy; King, Mable; Kleiner, Margaret; Laird, Mary; Laughlin, Helen;= Laurel, Liz; Levy, Michael; Lindloff, Monty; Loggins, Kenneth; Lowrey, Ros= eanne; McCauley, Laurie; Monley, John; Mott, Louella; Muenster, Kay; Nguyen= , Michelle; Payne, Leon; Prevott, Rose; Prodoehl, Paul; Ramos, J Linda; Ram= os, Mary; Ressel, Thomas; Roberts, Jan; Robertson, Constance; Rush, Russell= ; Scott, Mark; Shaull, Barbara; Silvas, Elizabeth; Sirois, Jeannette; Smith= , Elsie; Symmank, Robert; Taylor, Charles; Wahlstrom, Scottie; Walleck, Lyn= n; Watson-Combre, Cassandra Subject:=09System Imbalance Notice October 24, 2001=20 To: Transcontinental Gas Pipe Line Corporation Customers and=20 Shippers=20 Re: System Imbalance Notice Please be advised that Transco has been experiencing excessive=20 negative transportation imbalances (deliveries in excess of=20 receipts) on its system throughout the month. Effective=20 immediately, shippers are advised to avoid any additional=20 negative imbalances and return to a balanced position. Absent=20 voluntary compliance, it may become necessary for Transco to=20 suspend make-up deliveries for the remainder of the month. Additionally, effective October 26, 2001 and until further=20 notice, Transco will institute more restrictive practices at its=20 pooling points. Transco will reduce the 4% tolerance currently=20 allowed at its pooling points to 1% or 1,000 dts for Shippers=20 with negatively scheduled imbalances (i.e. deliveries into the=20 pools are less than receipts away from the pools). Shippers with=20 positively scheduled imbalances at their pools will be held to=20 the 4% tolerance levels. Transco will not enforce these pool=20 imbalance tolerances during the timely nomination cycle; however,=20 Shippers are expected to balance their pools to the limits=20 identified above by the ID2 nomination cycle. Transco may=20 proactively decrease markets to bring them in line with supplies=20 at pooling points. If you have any questions, please call Terry Fitch at (713) 215- 3361 or John McGrath at (713) 215-2514.	1
RE: ERCOT Industry Forum Re:Capacity Options Hosted by Reliant and CapTrades.	Looks like Reliant is going to be a clearing house for Capacity Auction products. I'll be in Austin so will not be attending, but maybe one of the above cc: may want to attend...	0
Electronic Pay Check	We are currently experiencing a problem with our ability to display pay checks. We are addressing the issue at this time and will provide you with updates as we have additional information. Contact: Contact: Contact Information: ISC Customer Care 713-345-4727	0
MISO Registration	The last I heard, the MISO is supposed to begin offering service on their OASIS tomorrow for service starting January 1. I wanted to let all of you know a bit about where we stand with regards to that process. I have been working with several different folks here and at the MISO to ensure that we are ready to do business with the MISO and request service. The MISO OASIS seems to be accepting our Tradewave Certs, so we just need to get our MISO login for their systems. Today, the MISO will be sending out logins to their systems via FedEx, and should arrive prior to 10am. Christi Nicolay will be receiving this information and distributing it as soon as it arrives. Unfortunately, the MISO has been (as you probably know) cutting things closer and closer to the edge. This login was supposed to be delivered a couple weeks ago, but they have just gotten around to sending it out. Hopefully, we will not have any problems with it once it arrives. As I understand it, there should be only one login set up for "EPMI 24-Hour Operations," with a login of "Enron." The password is currently only known by the MISO, but should be contained in the letter we receive tomorrow. This login is a temporary one until we complete our final registration. This final registration has been a bit more of a pain, as it has involved contractual agreements and credit obligations. I am still working with our Legal, Credit, and AP folks to get everything set up. Again, the MISO sent the final documents out fairly recently, and we have not had a great amount of time to review, analyze, and negotiate their terms. Hopefully, we will have come to agreement with MISO about those items, and be able to file that final application soon. If you have any questions or concerns, you can reach me at my desk (X53771) or via my cellular (713-927-4680). Obviously, you can also call Christi (X37007) or Susan Lindberg (X30596) as well.	1
FUNDIES MEETING EVERY DAY BEGINNING NEXT WEEK	For those of you that will be in the office after New Year's, we will begin an informal fundies meeting each day to cover what has happened in the market since we filed for bankruptcy. We will go over pipeline flows, storage balances, weather, monthly and daily prices, etc. With a few of the Banks showing interest in showing a bid, I thought it would be good for us to begin our preparation to trade the market. Chris Gaskill will be providing the daily packet and Patti Sullivan will provide the daily operations report. I was thinking that we should start around 9:30 each morning. Grigsby	0
RE: Testing - Fin Gas spreads	I apologize for not getting back with you all last week. We ran a few transactions on the spread product with the Auto Hedge function, but no hedge transaction was booked. Unfortunately, this function is not available on the spread product itself. I will let you know if/when a solution is available to accomodate this request. It has been brought to our attention before. The only immediate solution would be to manually change the risk book, but I know you guys do not want to go that route. I'll be in touch. Chris	1
CAFC Ruling on 2003 Prozac Patent	We learned today that the Court of Appeals for the Federal Circuit has modified its opinion of August 9, 2000 in which it found the 2003 Prozac patent invalid for double patenting. In essence, the Court has again ruled that the patent is invalid for double patenting, but has used a different analysis to reach this conclusion. We intend to seek legal review of today's decision. Although it is possible that the legal review process could delay Barr from entering the market on August 3, we continue to plan for Barr launching generic fluoxetine at that time. On a related note, in our current litigation with Zenith/Reddy-Cheminor, Zenith used the prior Barr decision to allege that the olanzapine patent was invalid for double patenting. The reversal of the August 9 decision removes that argument from Zenith's presentation of its case. Attached to this message are copies of press releases issued by Lilly and Barr regarding the CAFC's decision. Please do not hesitate to call me if you have any questions in this regard. Alecia DeCoudreaux - Prozac - Adverse Reconsideration.doc - Barr Victorious in Challenge of Prozac Patent.doc	0
Solicitation Calls	Trade press, recruiting firms and others recently have made numerous calls to Enron employees seeking information about the company, its employees and other matters. In some cases, these callers have used false identities, as in, "I'm from the SEC and I need you to provide me with?" If you receive a call from someone identifying themselves as part of a government organization, please refer the caller to the legal department. Please refer calls from the trade press and other media inquiries to the Public Relations group. And otherwise, please treat Enron information as confidential. Thank you.	0
Increased Security at Enron Center	Late on October 25th, we received information about a nonspecific threat to the Enron Center. We communicated with law enforcement officials who found the threat unsubstantiated and without merit. Nonetheless we take all threats seriously and have increased the security presence at the Enron Center still further. Once again, if you observe suspicious behavior, please call security at 3-6200.	2
Anthrax Advisory Update	President Swygert asked that I forward to your attention the attached letter which provides an update on the creation of an informal advisory committee for Secretary of Education, Rodney Paige, in light of the tragedy of September 11. The advisory committee's first meeting was held today, October 12, 2001.	0
Going Forward	I can only imagine the extreme pressure and stress you are under right now. I just want to say that we have every confidence in you and the management team you are forming. WE will get through this, just as our country will get through the international situation. Everyone needs a word of encouragement every now and then; I wanted to say we are behind you, respect you and your leadership. We are trying to do our part in staying focused on our responsibilities, and in some small way contribute to correcting Enron's reversal of fortunes. Thanks, Ken, for your dedication and inspiration.	0
FW: Jeff McMahon Named CFO	Jeff, thanks for stepping in and you have my support. Mr. Lay, thank you for taking quick action. I was out of the office yesterday, but when I heard your broadcast message, I definately felt pride in the action, increased confidence and an increased committment to help in any way I can, as Enron works to get this behind us.	0
Re: All-Employee Meeting	Hello Ken, I'm an auditor for ETS Controls in the Omaha office. I attended the videocast of the employee meeting yesterday, and just wanted to say I think you, Greg, Mark and the others did a great job in addressing the issues--especially given all the swirling circumstances. Thanks. I get similar vibes from fellow co-workers here, too.	1
Employee Meeting	Mr. Lay: I think you held a good meeting yesterday. I respect your leadership and your not being shy to address the tough issues. Your willingness to communicate and mix it up with the masses during the tough times is greatly appreciated. Thanks..........T. J. Butler	0
Hang in There	Ken, I realize these are tough days for you. I want you to know that I am glad you are there and that you are the key to getting things back on track. I am certain that you have seen tough times before (unlike much of your management) and that you will LEAD Enron through this period. From a bystander position (I left Enron in May), I encourage you to clearly bring all the issues to light immediately, take the lumps, and demonstrate to the community and the employees that necessary corrections will be made and made competently and forcibly. Times like these define leaders and I know you have the courage and experience to hang in there. If there is anything I can do to assist, let me know.	0
