subject	body	cluster_id
Reminder of weekly update for Horton	Hope everyone had a great holiday. A friendly reminder of the weekly update of key points (Cindy's email message of December 19th) for Stan. Please forward your update to me and I will consolidate into report. Thank you to those of you who have already forwarded weekly update. If you have any questions, please call me at x33597.	1
FW: Midwest ISO Training Registration Forms	Hello Guy's, FYI, Do any of your people need this training for the MISO start-up. Keith -----Original Message----- From: =09"Deb Lang" <DLang@midwestiso.org>@ENRON =20 Sent:=09Thursday, October 11, 2001 4:29 PM To:=09markettrials@lists.midwestiso.org; misotransowner@lists.midwestiso.or= g; Angeline Protogere (E-mail); Bill Radio (E-mail); Carol Douglas (E-mail)= ; Chris Schoenherr (E-mail); Chris Tryba (E-mail); Cris Anderson (E-mail); = Crystal Livers-Powers (E-mail); Dave Vincent (E-mail); David Dahlberg (E-ma= il); Deb Mirasola (E-mail); Doug Bennett (E-mail); Erik Olson (E-mail); Geo= rge Minter (E-mail); Glenn Schneider (E-mail); Jackie Olson (E-mail); Jeff = Whiteside (E-mail); Jill Amstutz (E-mail); Julie Aho (E-mail); Kandace (E-m= ail); Kerry Spees (E-mail); Larry Burns (E-mail); Leslie Post (E-mail); Lin= da Donlin (E-mail); Lorie Kessler (E-mail); Maripat Blankenheim (E-mail); M= ary Sandok (E-mail); Mike John (E-mail); Mike Mooney (E-mail); Neal Johnson= (E-mail); Rae Williams (E-mail); Rick Moore (E-mail); Russ Reno (E-mail); = Steve Kinney (E-mail); Steve Kraus (E-mail); Steve Miller (E-mail); Steve V= an Dyke (E-mail); Therese LaCanne (E-mail); Todd Steffen (E-mail); Tom Hint= gen (E-mail); Walt Kramer (E-mail); Benny Naas (Trans Ops) (E-mail); Bill H= orton (E-mail); Bob Pettijohn (E-mail); Carroll Waggoner (E-mail); Charlie = Martin; Christopher Plante (E-mail); Craig Drew (E-mail); Darrell Goodson (= E-mail); Darryl Yohnk (E-mail); David Mousseau (E-mail); David Oakland (E-m= ail); Debbie Lancaster (E-mail); Donald Malecek (E-mail); Doug Rempel (E-ma= il); Fred Durham (E-mail); Gary R Hermon (E-mail); Gerry Arnason (E-mail); = James Maenner (E-mail); James Stone (E-mail); Jay_D_Dibble (E-mail); Jim Ha= ll (E-mail); Jim Lauby (E-mail); Joe Mammen (MP) (E-mail); John Mason (E-ma= il); John Rembold (E-mail); John Williams (E-mail); Kathleen Moloney (E-mai= l); Comeaux, Keith; Keith Thompson (E-mail); Kerwin Grider (E-mail); Kurt D= ickinson (E-mail); Larry Thorson (E-mail); Lee Kittelson (E-mail); Mark Mye= rs (E-mail); Mark Rogers (E-mail); Patty Denny (E-mail); Paul Steinberger; = Peg Abbadina (E-mail); Rick Rucker (E-mail); Ron Maki (E-mail); Stephen J B= euning (E-mail); Steve Hillman (E-mail); Steve Hinds (E-mail); Steve Tegtme= ier (E-mail); Talaya M. Dendy (E-mail) (E-mail); Terrie Taylor (E-mail); Ty= Severson (E-mail) Subject:=09Midwest ISO Training Registration Forms Attached please find registration forms for four of the Midwest ISO's upcoming training sessions. Please note that several dates and locations are offered for each course. Due to limited space availability in some locations, the Midwest ISO does reserve the right to limit attendance. Beginning Oct. 24, the Midwest ISO will offer the following: *=09Conducting Business with the Midwest ISO - for power marketers (Conducting Business with the Midwest ISO.doc) *=09Transmission/System Operator Training: Security Process, Outage Scheduler, AFC Process (Trans_Sys_Op_Security_Process.doc) *=09Transmission/System Operator Training: Electronic Scheduling System, Tariff Administration (Trans_Sys_Op_ESS_Tariff.doc) *=09Transmission/System Operator Training: Electronic Scheduling System Only (Trans Op. Training ESS.doc) Information will be posted on the Midwest ISO's extranet training page (http://extranet.midwestiso.org/training) later this week. At that time, you will be able to register for the courses on-line. In the meantime, please send your registration forms via e-mail to training_registration@midwestiso.org. Please contact Deb Lang at 317-249-5474 or Kelli Williams at 317-249-5439 if you have any questions. Thank you, Deb Lang Midwest ISO Administrator, employee and member communications Training Facilitator 317-249-5474 (telephone) 317-249-5910 (fax) <<Conducting Business with the Midwest ISO.doc>> <<Trans Op. Training ESS.doc>> <<Trans_Sys_Op_ESS_Tariff.doc>> <<Trans_Sys_Op_Security_Process.doc>> - Conducting Business with the Midwest ISO.doc=20 - Trans Op. Training ESS.doc=20 - Trans_Sys_Op_ESS_Tariff.doc=20 - Trans_Sys_Op_Security_Process.doc	1
MISO Losses - News and an Important Question	Good news. It sounds like MISO will offer a way to handle losses financially. Based on their previously filed tariff, it appeared that they would not, but it seems they have reconsidered and recently filed a new Attachment M that details how they will handle losses financially. I have not yet seen the new Attachment M, so it may be a complex or costly process, but hopefully, it will be fine. Now, for the Important Question. MISO does not believe they will be able to process third-party loss schedules (either INT or EXT, in Tag parlance) on Dec 15. I don't think this is an issue for us (I expect we will typically be either accounting for losses financially or through in-kind schedules (dropping off losses along the path). If this is not correct, and we do sometimes schedule in losses under separate transactions, please let me know ASAP. Also let me know how prevalent that practice is. MISO is trying to figure out how urgent the need is to accommodate that on Dec 15. While they don't believe they will be able to meet that deadline, they want to know how many resources they should allocate to addressing the problem. Thanks,	1
Curtailments of Stacked Transmission	Attached is a presentation for your review that illustrates a new method for curtailment of transactions that is still based on CPM, but give partial-credit for varying levels of firmness in a stack. As you probably know, when a transaction leg is supported by multiple transmission reservations it is referred to as a "stack" of transmission; specifically, a vertical stack. Under the current curtailment procedures under which we operate, such a stack is always valued at the LOWEST curtailment priority of the stack. In other words, if I combine 50MW of firm transmission and 50MW of Non-Firm Secondary, my 100MW of transmission capacity is now treated as if it ALL had a curtailment priority of 1. Further, if an off-path constraint occurs, the entire transaction is treated with a priority of 1, even if every other leg is Firm. As I'm sure you can see, this stinks. So I have drafted up a proposal for what I think is a better way of doing this. Under the proposal, 50MW would be treated as priority 1, while the other 50 would be treated as Firm. This would reduce the SIZE on-path curtailments and off-path curtailments. As far as whether it increases or decrease the NUMBER of transactions curtailed, that will depend on several different factors (how prevalent stacking is, how often stacks vary in firmness, etc...). Please review and give comments, as I plan to present to the IDCWG in a few weeks. It is my opinion that this is a good idea, but I want to make sure you all (and any others you think should be asked) agree.	1
EWS Client Satisfaction Survey - Reminder	Last week you were sent an EWS Human Resources survey. Your input is very valuable to us. Please take a moment to complete this survey by Friday, June 15th. Please direct any replies to "EWS Human Resources" Please click on the link below. Experiencing technical problems? If this link does not automatically launch the questionnaire: 1. Launch by copying the link into your browser, or 2. If you continue to have technical difficulties, please send an email message to confirmit@enron.com 3. Please do not forward this link to anyone else, as it is unique for each respondent. Thank you http://etcsurvey.corp.enron.com/wi/p0630528/i.asp?r=711&s=HJLUHHJA&l=9	1
RE: Flood Workers	Guys John has come up with a great idea below that I will act on for you all. However I need a rough estimate of who was in over the week end and the extra hours they put in ect. If you could give me a rough estimate of business that was done during the week end will also help our story. I will get the forms from Kim and have her review as she is on the committee that review these personnel best requests, so she no's what to put in that will really work.	0
Entergy interconnect agreement	Please let me know if you would like a copy of the agreements that were accepted by FERC as described below. Susan Scott Lindberg sscott3@enron.com 713.853.0596 Entergy Operating Companies. ER01-1996-000. Interconnection and Operating Agreement and Generator Imbalance Agreement. On June 6, 2001, FERC issues an order that accepts Entergy Services, Inc.'s (Entergy), acting as agent for Entergy Gulf States, Inc., May 8, 2001 filing, which includes: 1) an executed interconnection and operating agreement between Entergy Gulf States and Borden Chemicals and Plastics Operating Limited Partnership, Debtor-in-Possession (Borden) and 2) a generator imbalance agreement with Borden. Requests for Rehearing due July 6.	1
FW: Power World Training	Folks, Please let Lance and myself know if any of you are interested in attending the Power World training. Power World provides visual representation of an optimal power flow model that can help make decisions regarding potential TLR's and price impacts of congestion. We have the program now and the intent is to make more use of it over the next few months and as RTO's and congestion pricing becomes more prevalent. Thanks,	2
FW: RATA and Compliance Testing	Juan, Per the e-mail below, New Albany is requesting the dispatch of two units (120 MW) for 10 to 12 hours on Aug 14, 15, 16 & 17 for Permit testing. This testing is necessary. Please advise if this is a problem.	1
2- SURVEY/INFORMATION EMAIL 5-17-01	Current Notes User: To ensure that you experience a successful migration from Notes to Outlook, it is necessary to gather individual user information prior to your date of migration. Please take a few minutes to completely fill out the following survey. Double Click on document to put it in "Edit" mode. When you finish, simply click on the 'Reply With History' button then hit 'Send' Your survey will automatically be sent to the Outlook 2000 Migration Mailbox. Thank you. Outlook 2000 Migration Team -------------------------------------------------------------------------------------------------------------------------------------------- Full Name: Login ID: Extension:	0
RE:	yes, we are getting the central report. is there any way you can leave the points blank in the national e-mail that i'm getting in the separate central e-mail?	1
Gas Curve	Peter Richard Lewis suggested I contact you in order to obtain a copy of the Houston gas desk curve. We specifically want to understand how the curve escalates from around 2007 onwards as we are looking to rvise our back-end curve. Could you please provide a recent curve. Thanks	0
FW: ERCOT Zone delivery point text modification	These are the descriptions of the bal day product we want on eol as soon as possible. Can you verify they make sense to you.	1
AOL IM Name	What's your AOL IM name?	1
Christmas Lunch	It's that time of year again, wanted to get everyone's comments on having a Christmas lunch, with all the women on the west desk. Dates suggested for having it are December 13 or 14th. Janie suggested having it at Zulas. I'd like to get everyone's feedback on having it, the date you like best, and any different restaurant suggestions. Last year we had a $15 limit on gifts. Also, should we invite Kim Ward and Stephanie Miller, they are part of the west desk. If I left anyone off the list, please let me know	0
LOC update	PW line has a deficit of about $2.1 million. We are on day 3. We might have to fund the account around $2 million if it doesn't cure itself by tomorrow. Can we use the Enron line again now that it is paid-off or would you rather use one of the other lines? BA has approximately $5.9 million available, which has the most availability of all the lines. Please advise. - Beau	1
Forum	I am looking for one or two more interesting topics or presenters for the next forum. Does anyone have any ideas or topics they would like to see covered by anyone? Please let me know if you have any suggestions. Bob Dussler is going to give an update on the Texans....and if Ken is able to attend, we all will want him to update us on the national energy situation. We have had some great presentations...thank you to those involved!! Richard	2
Interview request for Up Magazine	Dear Mr Lay, Up Magazine, the leading magazine for British entrepreneurs, (www.up-mag.com <http://www.up-mag.com>) would like to request an interview with yourself for the September edition. Recent issues have featured exclusive interviews with Scott McNealy, CEO of Sun Microsystems, Kevin Ryan, CEO of DoubleClick, and Carly Fiorina, CEO of Hewlett Packard. As the magazine's 35,000 readership comprises ambitious business people and budding entrepreneurs an in-depth feature on the lessons of entrepreneurship from the oil industry would be of immense value. Writer: The feature will be written by myself or my deputy, Adrian Murdoch, formerly deputy editor of World Link, the magazine of the World Economic Forum. Photography. We would like to take our own original shots of yourself and can travel wherever required. Timeframe: We would require to speak to you before the end of July. If your schedule does not permit a face-to-face interview then telephone would be fine. We have also conducted several excellent e-mail interviews in the recent past.	1
Urgently Need Your Response	I am compiling two "Top Ten Lists" to roast Cliff Baxter at his farewell dinner tomorrow evening (Top Ten Reasons We HATE To See Cliff Leave and Top Ten Reasons We Are GLAD To See Cliff Leave). I need your input ASAP to compile the lists. Please respond to this e:mail with anything funny or incriminating about Cliff. Thanks for your help.	2
CHI -URGENT - PLEASE RESPOND	On October 12, a letter was mailed to the CHI membership requesting permission to use your name along with the names of other prominent Houston leaders in advertising supporting Proposition 1. The campaign will likely begin running their ads this weekend...therefore, it is mperative that we receive your permission to include your name by today, October 25. You may call Barbara Luikens at 713-650-1470 or email her at adminsec@centralhouston.org . Thank you for your support.	0
RE: Speaker Invite	Great news! Would the August 8th from 3:00-5:00pm work? And we would love for Mr. Lay to stay for dinner - is this doable?	1
Meeting in Washington Nov 8 with Indian PMO	The Embassy called to confirm that the Indian Prime Minister now plans to be in Washington on November 7. We talked of a meeting on November 8 with the Secretary of the PMO. Who would be best to take the meeting? The US-India Business Council is also planning a letter to the PM which would underscore the short time left for negotiations and the need for the GOI to designate a schedule for meeting. One would think the PM would want to have made progress before arriving in Washington, but ... John	2
FW: Iris Mack's involvement in the Enron Team to Howard University	Dear Dr. Lay, The attached email was sent to you regarding Vince Kaminski's request that I assist Howard University in the development of the ISE. Is this still a priority of yours? If so, please let me know what is the next step.	2
-	brad, what is your quick estimate of average profit per contract? I assumed $0.02/mmbtu, but that comes to $200 per contract. On 2k contracts, that's $400k. seems too large.	1
FW: Louis Dreyfus Energy Services L.P.	Stephanie, Prior to the execution of the ISDA Master, LD had crossed out some stuff on their confirms (ex. governing law) and stuff on the Annex - and we have be en unable to fully execute these outstanding deals. So... since any outsta nding deals are now covered by the Master, what do we do about the ones tha t weren't fully executed and had markups? Diane	1
RE: Enron Corp. Guaranty	Stephanie - Attached are NJNG's comments on your guaranty. Please review and let me know if these changes are acceptable. Please note, the guaranty references the ISDA. I submitted comments to you on 9/24/01 for an ISDA/CSA between our companies. Would you please give me the status of this review? Thank you.	2
Trying to set up conf call re: TW Weather Drivative (involves potential affiliate issue)	Please let me know ASAP whether or not you are available for the above-referenced meeting tomorrow, 10/23/01, 2:30pm for 30 minutes. Local people meet in Lee Huber's office (EB4781); she will call Greg Porter.	2
RE: Bill Rapp's Wall Street	Hi Raquel, Would you mind looking in the lobby to see if Bill's Wallstreet is there? He had it changed to our floor but evidently they haven't done it yet. Let me know and I'll come get it if it's there....Thanks.	2
-	This inquiry is the result of a search of the Lawyer Locator on martindale.com. Sent By: Name: Annie City: Hou State: Tx Email Address: ave@albrecht-assoc.com Comments: I am looking desperately for energy, oil and gas and project finance attorney\'s, who do you know that may be able to help me.	1
Hubbard Data	As we discussed yesterday, Northern needs to be prepared in the unlikely event, power disruption occurs at Hubbard. In order to do so would ENA please provide the following: 1) a copy of each month's Midland Power electric invoices back to October 2000, 2) the net book value of the Interconnection Facilities, and 3) a copy of any other contracts, leases or other agreements that are necessary to provide the Compression Services at the station along with one years worth of historical cost for each. This information can be faxed to me at (402) 398-7122.	0
re: Starwood Questions	Bill, I hope your new job is treating you well. Sorry to bother you but I had two more questions regarding Starwood that I am hoping you can answer. They both regard the DSM projects. 1. If Starwood chooses not to use their own capital for DSM projects, is EES obliged to provide lease financing? 2. Related to the above, if we are obliged, are we limited in the rate we can charge? i.e. Could we charge a "discouraging" rate? The language in the MLA Section 2.2 seems to be adequately vague that if we were having trouble raising capital ourselves, we could pass those costs through as "such other factors as are customarily considered by lessor parties providing lease financing for similar equipment and terms." These questions came up when RAC looked at our summary documentation. I am hoping these are quick questions for you. Please let me know. Thanks again, Chris	1
Agave's portion of the Grynberg invoices	Staci, Do you want Bill Rapp to approve Agave's portion of the Grynberg invoices since he has taken over Susan's position? If so, please explain to him what these invoices are all about because I can't do it justice! Thanks! P.S. He has 3 of these invoices in iPayit that he needs to approve . . . so the sooner the better. Thanks! :-)	1
David Foti/Law Manager Search	Bill Rapp, an ETS attorney, has asked that we do a Law Manager database search to determine whether David Foti shows up as a party or otherwise. Mr. Foti is apparently being considered as a consultant by ETS. Could you please run a search and reply by e-mail when you are finished? Thanks.	0
RE: SWGas Proposal	Look ok to me. only question is why does one start 2002 and the other 2003?	0
Secondary firm delivery	Stacy, Kevin Ruscitti has requested a secondary firm ANR ML7 phy gas product for EOL. I have located some language that you and Dale worked on back in May of 2000. Please let me know if this language will be OK for our needs. Also, will the current GTC for Phy gas need to be revised in any way? Thanks, CW 3-7533	2
FW: FW: Secondary firm delivery	Kevin, Could you please forward me the applicable documentation that Stacy Dickson forwarded to you on May 1st (product description and GTC). Thanks, CW 3-7533	1
ICE Presentation	Pam Anderson from Intercontinental Exchange will be giving an ICE presentation on Tuesday, May 22 in EB 32C2 at 3:00 pm . Please let me know if you plan on attending. Thanks, Rain	2
ANR-LA Paper Bid	Kevin, Please provide your bid for the volumes located in the attached file. I will call you around 2:00 pm today. Thanks, Jesus	1
Contract No. 106708 - Northern Natural Gas Company	Please be advised that this contract is setup between Enron North America Corp. and Northern Natural Gas Company. I have confirmed with Zula Carter 3-5473, Northern Natural Gas, that Enron North America Corp. is the agent for Great River Energy on this pipeline. I have an executed copy of the contract. I do not have an executed copy of the agency agreement. I need to know if I can change the Global Contract and the Deal No. 762368 to reflect the agency relationship. Please respond as soon as possible. Thank You.	1
Logon ID/ Password	Hello Everyone, Please provide me with your logon ID's and your password sometime today.	0
Great Lakes representative	Great Lakes representative, Martin Wilde, is stopping by tomorrow @ 3:00. I have set up this time to discuss with him his operations and present to him any questions we have. Please let me know if you can attend. Thanks	2
FW: Houston Trip Nov 26-28th	Garrett Trip from our Ontario office is coming down Monday. Let's meet with him to discuss Lennox. I will set up meeting room for Tueday 2:00. How does that sound? Will you be able to attend? Thanks -----Original Message----- From: O'Malley, Justin Sent: Tuesday, November 20, 2001 12:59 PM To: Mahmassani, Souad Subject: FW: Houston Trip Nov 26-28th Souad, Garrett is coming to town do you think we can offer him anything for anything in return -----Original Message----- From: Tripp, Garrett Sent: Tuesday, November 20, 2001 12:55 PM To: O'Malley, Justin Subject: Houston Trip Nov 26-28th Justin, This is Garrett on the Ontario Power Desk. I will be in the Houston office spending time with the East Power Desk next week. Let's set up a time for you to run through your Ontario Gas burn model. Farouk and I do not need a great deal of specific information, just enough to identify when Lennox is burning gas, and approximately how much. Monday and Tuesday afternoon are good times for me, reply when you are available.	1
Estate of Joan Sager	Elizabeth: Now that the Federal Estate Tax Return has been filed, you should think about making a substantial distribution from the Trust to the individual trust accounts for you and your siblings. Some funds should be held back in case of an audit of the Return. I think $100,000 would be a safe number to keep in the account. I called the Virginia attorney and left a message for him. I hope he has gotten the Estate opened by now. How have you progressed with getting the IRA distributed. Please give me an update.	0
RE: Master Netting Agreements and Prior Physical Gas Receivable Financing	Good question, our report rolls everything up to the parent. Leslie, can you gather the actual counterparties? thanks.	0
Draft of Master Netting Agreement Form	See attached items (clean and redline), including a general flow chart. Tax: I am providing you a copy as a heads up in respect of consideration of Canada tax issues. Stephen, these issues were previously developed when we closed the PGE master. Can you provide to me a short memo describing the resolution of the issues (my recollection is that resolution resulted in a post agreement tax letter agreement to be devised by you and tax counsel at Blakes.) Accounting: Information purposes. Joel: Financing issues. Others: Please review and comment on what is hopefully close to a final draft. Thank you everyone.	2
FW: Proposal Seeking Settlement with SCE	Would one of you guys have the info Jim mentions in his first sentence? -----Original Message----- From: Steffes, James D. Sent: Tuesday, October 09, 2001 6:55 PM To: Williams, Robert C.; Shapiro, Richard; Dasovich, Jeff; Mara, Susan; Sharp, Vicki; 'mday@gmssr.com'; 'jbennett@gmssr.com'; 'jklauber@llgm.com' Subject: RE: Proposal Seeking Settlement with SCE Need to also include the moneys owed to Enron and its affiliates related to the wholesale power transactions. We should also seek to clarify the language about us supporting the PE Advice Letter proposal on going-forward. Jim -----Original Message----- From: Williams, Robert C. Sent: Tuesday, October 09, 2001 2:54 PM To: Steffes, James D.; Shapiro, Richard; Dasovich, Jeff; Mara, Susan; Sharp, Vicki; 'mday@gmssr.com'; 'jbennett@gmssr.com'; 'jklauber@llgm.com' Subject: Proposal Seeking Settlement with SCE Please see the attached draft. The purpose of this document would be to get management approval for a settlement along the lines indicated.	1
-	Can you set up a call later this week with Elizabeth Sager's assistant when we can discuss the whlosale trading contract set off language. ____________	1
Edison Electric Institute/Master Power Purchase & Sale Agreement	Elizabeth: I am one of the contract attorneys from Bracewell & Patterson assisting EES on various projects. One of the matters which has been delegated to me is the review of a Master Power Purchase & Sale Agreement between EES and A'lones. I met with Richard Ring yesterday, and he indicated that you might be able to answer a few questions. First, Richard has informed me that ENA was heavily involved in the development of this document, and, as a result, the form is used "as is" and without amendment, save for information to be provided in the Cover Sheet. One of my "marching orders" is that choice of law provisions in EES paper should require Texas law. The Edison form opts for New York. Is this something that can be changed? Second, what about more substantive matters, such as who takes the lead in sending transaction confirmations? In the A'lones transaction, it is contemplated that EES will be the Buyer. The Edison form places primary confirmation obligations on the Seller. I am informed that EES prefers to be the confirming party, regardless of whether it is the buyer or seller. Is this something that can be changed? Third, there are a variety of typographical and reference errors. i.e. double commas (see paragraph 2.2), doubled phrases (paragraph 5.1(h)(i)), and possibly mistaken use of defined terms (see use of "Product" in second line of paragraphs 4.1 and 4.2). What is the Company's position on correcting these types of items? I apologize that this is being e-mailed, as it would probably be quicker by phone, but my connection to the phone system is lagging somewhat behind my connection to the computer network. Thank you for your time and attention.	1
A/S Confirms	Elizabeth, Just a friendly reminder to send me any A/S confirms you may have. Also, thanks for your support and encouragement yesterday.	0
2002 Plan	Additional work is necessary on the plan allocations for 2002 to other business units. I am forwarding Excel spreadsheets and ask that you insert the percentage of your time spent on any business units including ENA for your cost center for the 2002 Plan. There is one sheet for Internal Costs and one for External costs (outside counsel). Please assign percentages separately. Disregard the "ENA Teams" sheet. I need your response by 5:00 p.m. tomorrow (Tuesday, September 25). If you have questions, please call Edie Leschber at extension 30669. Thank you.	1
RE: TCA question	This language looks fine to me, but ELIZABETH is the structure ok with you? (The participating transmission owners (PTO) will be getting paid their revenue requirements by the RTO, so I think the RTO and the PTOs having a lock box is fine. (from what I can recall from my old accountant days). Thanks.	1
FW: APS Transmission Invoice	what is this transmission for? how critical is it?	1
REPLY REQUESTED & INFORMATION - 20K & Relay	Team Roster If you know of any Enron employee running the race this Sunday, please send me their name and age. Thanks! Enron's 20K Team Roster Albers Christina Bolks Sean Cabrera Reyna Chua Joel Dillingham Gavin Flahaven Julie Flahaven Tim Foster Danny Hensel Marc Hutchinson Elizabeth Kelly Deborah Klicker Karl Lari Bryan Lawson Brad Maki Sean McCullough Travis Morrison Michael Nickell Jeanette Pearse Cynthia Phillips Marc Pitre Becky Plante Everett Quinn Kristin Ramirez Garibaldis Richardson Cindy Roland David Sanchez Monique Saunders Jim Schroeder Doug Scott Susan Singh Vikram Sommer Allan Stalford Robert Stewart Jennifer Vargas Laura Waldhauser Michelle White Nicole Rivera Ricky Chaston Justin Walker Blake Ayala-Nelson Catalina Koteras Wade Weikel Pam Aguilar Darrell Aourik Anastasia Aourik Mohamed Hernandez Lorie Hudler Cindy Kachinski Joe Linardi Jose McSherry Brad Pena Matt Ruane Mark Surface Jerald Toward Teresa Watkins Rebecca Champion Chip Pick up It is IMPORTANT that a chip be worn by all Enron runners and relayers. This is the only way to get your 20K shirt after the race. Chips may be picked up between 5:30 - 6:45 a.m. near the Start line. Relay runners will receive one ankle chip strap. Packet Pick Up If you registered through the ERC, packets are available at Cindy Richardson's office, EB4845. Please arrange to pick up your packet by 5:00 p.m. Unable to Run the Race? If for whatever reason you are unable to participate and the ERC paid for your entry, please forward a check in the amount of $25.00 made payable to "Enron Running Club" and send to Cindy Richardson, EB4845. Uniforms & Running Gear If you are running this weekend and have not received an ERC singlet/shirt, please let me know. Also, we have additional running gear with the Enron logo for sale (i.e. jog bras, tights, shorts, socks, t-shirts, CoolMax long sleeve shirts, etc.). Team Photo See you at the Start for a group photo at 6:30 a.m. Look for the Enron flag and you'll find the Team! ~ ~ ~ ~ ~ Good Luck, Runners! ~ ~ ~ ~ ~	1
RE: PG&E	I would ask Mike about the last sentence in bullet 5. Based on the language of the quote the Commission appears to be referring to the surcharge "adopted in D. 01-03-082." Was the .01 surcharge "adopted" in that proceeding? Maybe I am reading this too literally. I do agree that the rationale for exempting DA customers from the 3 cent surcharge applies equally to the 1 cent surcharge, and that we should continue to strive for this clarification at the CPUC (which Sue Mara is handling). Sue, I am forwarding this to you for your comments.	1
employee trust	are slaughters instructed on this or is it anderson legal? and there is no litigation yet is there but just the threat of it?? thanks	1
Crescendo Threatened Litigation/ Colorado Counsel	As you know, we received a letter from Rocky Mountain Helium ("RMH") threatening litigation in connection with Enron's investment in Crescendo. We believe that if RMH files suit, it will be in Federal Court in Denver. Do you guys have a firm that you have used in Colorado (preferably Denver) that you would like me to call about this case? Thanks in advance.	1
Recording of conversations	Richard: Robert Knight said that you might be able to provide me some guidance regarding the legal issues involved in the recording of conversations. A group within EES is requesting recording telephone conversation, and want the ability to playback from their desktop. I explained to them that to my understanding there were some legal issues involved, and I needed to get clarification. They were under the impression, that since their requirements are different from the traders requirements for recording, they didn't think it applied. Could you shed a little light on Enron's policy, or if this is something that should be deferred to someone within EES legal, who might that person be? Any help you could offer would be very much appreciated. Thanks for your time. Regards, Kathy	1
CGAS - Jerry Jordan Agreement	Global Finance (Brenda Funk and Gordon McKillop) has requested a copy of the agreement with Jerry Jordan to purchase his shares in CGAS. CGAS is in the Hawaii/McGarrett structure and therefore, disclosure of this agreement to CIBC maybe required. Can you provide a copy of the agreement?	1
Emergency Contact Information	In order to ensure that our contact list is complete, we are asking the head of every Enron office/facility to provide 24-hour contact information to john.brindle@enron.com. Thank you.	1
FW: EES gas desk	Please let Don or myself know if you are aware of any qualified candidates to assist EES in their rebuilding. Mike	2
what's up?	Hey Susan, long time no hear. I hope things are going well with you. I'm sure by now you're a star trader on the West desk. I've been in London for the past 5 months in enron Credit (Nick's group). I'm scheduled to return to Houston next month. I know I only call you when I need something, but I was wondering if I could ask you some questions about the market. Is it ok if I call you later today?	1
THIS IS A SURVEY - ONE QUESTION	Now that you have access to the following applications without requiring VPN access... Outlook Web Access (email and calendar) PEP XMS (Expense Reporting application) And, COMING SOON... eHROnline (year-end) Benefits Election (Oct. 29, 2001) Electronic Pay Stubs (year-end), and Much More, through the ClickAtHome Portal and the Internet, do you still believe you need remote access through VPN from home to Enron networks (must have a valid business reason with supervisor approval and a monthly cost)? YES NO NOT SURE Please answer this survey from your computer at work, not via Outlook Web Access.	0
FW: Broker Report for 10/26/2001	Is everyone getting this report daily? Please review the file and let Anne know if you would like to modify the query.	2
TRAVEL TIME	Good Morning Michelle, Marino Monardi would like to see you 3/4/02. More than likely, We will need to fly you in on 3/3/02 put you up at a Hotel so you can be available for interviews on 3/4/02. We then will fly you home later that day. Would this work for you?	2
RE: ERMS and GERMS	Susan, Do I need to do anything on this?	2
RE: Curve mapping	1:30pm sounds fine. Where do you sit? Also, just to confirm, we are looking for: 1. Table/list of gas curves and their primary, secondary and parent relationships; 2. Volatility curve table/list for gas; methodology for system calculation of correlation 3. Volumetric poistion data by curve for gas as of 11/30/01	0
RE: Curve mapping	Can you clarify the location please? Tim and I are in the new building on the 4th floor. Where is "eb2831" in relation to where we sit?	1
recieved your inquirey....	Hello Cara, Hope this finds you well. I received your e-mail message. Are you interesting in purchasing a home in this area or another area? What price range are you looking at? Have you been preapproved for a loan? Are you currently working with a real estate agent? are there a minimum number of bedrooms, bathrooms, etc. let me know, I would be happy to assist you in your search. Take care,	0
RE: FUGG Imbalances	Theresa, Any updates on these imbalances?	1
PSCO	Theresa, Sitara deal #1147646 for November 2001 production shows a price of PEPL.TXOK.IF.M.I. + 0.085. However, Vivian at PSCO believes the price should be the index + 0.05. Deal #749339 in Sitara (for production months 5/01 - 10/01), in fact, shows a price of the index + 0.05. Vivian faxed me a confirmation from her system that shows deals from 5/01 - 4/02 should be priced at the index + 0.05. Could you please look into this, and let me know what you find out. Thank you.	1
Deal 1143563	Theresa, do you have pipe support for deal 1143563 (sell to Retex for Nov-01)? We show a total volume of 45,000 and they show 42,750. The difference is on days 29 and 30. They show 750 on day 29 and 0 on day 30. Thanks	1
Crestone Imbalance	Theresa - here's the latest by month of the imbalance. Please let me know if there is any way that I can help you. Could I look at current month, while you look at the past stuff? Please let me know. Thanks, Gloria	2
RE: Lost Creek Sept. 01	On contract #LC-IT-002, there is an additional receipt and delivery on 09/13/01 for 7000 dth. For the imbalance to be correct, we have to have 7,000 dth delivered, but neither WIC or CIG is showing this, and its causing an interconnect. Can you please let me know where this needs to be delivered to? Also, have you heard anything from PSCO?	2
Crestone Sept	Theresa/Amy: Can one of you check with Crestone to see when they will be paying the September invoice? I am assume it will be tomorrow, but in our current cash situation, we have to forecast everything.	1
Contracts and Young Storage	Paul and Thersa, Needed to check on a couple of things before I get to far into November. Paul - have you heard or seen anything from Gerald in the contracts? I would think that the contracts would be a mode point at this stage since the deal ended 10/31. Would you please check with your people and get back to me on the status of these contracts and documents still floating around? Thersa - I need to know what the phyiscal balance for Young Storage is at 10/31. Can you send me the balance and the Young Storage invoice for October? I need to know the storage balance as soon as possible. You should have that before the invoice arrives. Thanks...Robert	2
